id,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6
cuccz,3,20,66,3,18,14
cv10l,5,28,46,9,31,36
nc3uv,9,9,98,9,3,39
jugav,9,10,79,9,9,46
sndr3,9,1,48,8,1,46
q5q94,12,30,75,12,11,13
hf3pk,8,19,46,1,28,82
tw8ui,3,1,28,9,1,30
o7ub2,9,27,71,8,12,32
wrofu,1,1,96,9,1,33
yxae6,12,24,29,9,27,38
ztji0,12,11,45,3,29,99
dfg9c,9,27,8,3,14,26
nvxl1,3,1,45,12,1,77
ajq8g,12,1,36,12,1,8
wfkia,11,27,57,12,16,89
szu66,3,1,85,5,1,6
ggcg8,12,1,8,9,1,44
py8wl,12,1,93,9,1,90
o1a79,9,28,35,9,2,31
oogs4,5,21,82,12,20,17
oa6bc,9,1,62,9,1,3
z26y9,1,27,2,3,12,62
trunl,11,23,45,1,25,43
klo39,11,17,76,5,3,50
uoxt4,8,1,52,11,1,89
drzjn,1,19,95,12,28,42
howmc,5,20,79,9,22,60
d80tl,9,31,40,9,22,99
xum14,12,15,68,9,6,84
aim7j,3,7,30,12,31,80
xmdje,9,1,12,9,1,37
vx5gt,9,1,15,1,1,8
yq7s8,1,10,67,9,22,53
tdjs5,3,16,77,11,10,26
l1qwy,9,10,33,5,23,97
v4vwk,12,25,50,12,22,8
zvfvo,3,1,1,3,1,75
x0had,1,1,40,11,1,1
u0nnc,5,1,14,9,1,28
tcgee,3,7,57,8,25,39
qyz7d,1,6,37,3,1,53
xyh77,8,25,43,5,27,57
lom77,8,30,96,5,23,84
nwi3q,1,2,84,11,13,65
v2wmp,11,1,7,9,1,95
g3e9a,1,1,96,3,1,49
tisfi,5,13,33,12,12,79
cu8qh,3,1,29,9,1,28
pkgyf,9,1,50,9,1,6
a5x8p,3,13,22,9,10,3
zxe3c,9,27,91,1,18,91
vs21o,5,1,11,8,1,1
gprjj,9,10,55,9,30,41
dngfc,9,1,42,5,1,42
q0aww,1,27,88,1,11,42
xhf02,5,24,48,11,5,69
iba0h,12,30,98,5,27,53
yqysz,12,14,49,11,10,47
lhhne,5,25,4,3,24,65
ls7qt,3,16,10,12,28,66
iteio,5,8,52,12,20,87
ha4em,5,8,86,5,15,25
i1fon,8,1,28,3,1,73
e96hz,3,7,34,11,27,56
jvs49,1,1,80,12,1,32
hjl3u,9,1,88,8,1,88
bjrnw,1,1,57,1,1,24
j3bu4,5,1,94,1,1,13
bva2q,9,21,98,8,13,90
e0cah,5,10,63,9,23,11
sey21,5,14,66,9,18,46
agm08,11,1,64,9,1,9
ii34t,12,3,64,12,23,8
rj5gw,1,16,42,11,21,92
amzy7,9,1,35,3,1,6
t46j6,9,10,49,11,5,57
ch426,5,1,24,12,1,29
bstfz,11,1,10,12,1,52
fdo5m,8,1,29,12,1,33
w7bc0,3,22,99,9,28,94
bw15y,1,1,16,1,1,13
c1d61,5,23,39,1,27,97
yv5z5,12,18,5,5,28,62
pejaj,3,19,70,3,18,13
o38bg,9,16,95,11,26,83
bwyns,3,1,20,12,1,42
kskoz,9,1,45,12,1,51
oxls6,12,1,73,8,1,83
nx7p5,9,21,90,3,3,64
nhh19,9,4,5,1,20,69
ckl5t,3,6,39,12,21,76
z15gs,3,18,29,9,27,2
sbkkj,5,1,30,3,6,18
gurmx,9,13,31,11,7,48
zxwza,3,1,14,3,1,54
hd0zn,8,19,23,3,8,84
dt9qh,5,1,50,3,1,35
xe39n,11,6,11,12,14,77
dkpa0,3,9,35,8,9,14
bo0fs,9,25,30,11,9,89
qdhd4,1,1,90,1,1,55
gczf7,9,1,84,3,1,4
dsu2l,12,14,13,9,30,85
ca5ja,11,5,79,12,11,29
drscx,11,1,70,5,1,61
yt8at,9,21,92,9,7,44
r3tex,5,1,16,5,1,72
vytqn,5,1,63,1,1,91
q5oyc,9,17,30,8,22,80
ooocg,1,4,81,11,7,27
fuxar,3,18,64,9,5,49
z6fuj,5,14,32,12,23,46
vddxo,9,1,56,12,1,27
nw4a6,3,1,16,8,1,84
cg183,3,1,50,12,1,18
t292y,8,23,24,8,1,78
ilbni,3,14,35,1,23,74
fqodk,3,3,52,9,28,60
t3ikv,12,4,84,9,8,27
vxasj,9,18,78,5,24,75
pwnww,9,16,75,1,30,70
bjdhi,9,1,80,9,1,90
pj8ji,9,4,99,9,19,35
x9zk3,5,1,27,3,1,71
re0zi,8,1,2,1,1,32
ghej7,1,28,75,3,11,61
qqgpa,9,1,91,3,1,69
gfbb7,9,29,68,5,1,55
wj4gd,9,9,79,1,10,3
vg99h,12,16,23,1,2,5
ozt5z,9,13,75,3,22,94
d6sct,12,1,89,11,1,72
k85et,9,1,76,5,1,68
dhju6,9,1,72,3,1,58
tt66f,8,29,64,1,8,46
rcc28,11,23,21,11,27,45
guir2,9,2,15,5,15,79
wc5hx,5,22,73,5,10,46
tqaha,8,15,41,1,14,16
y2nok,3,1,83,12,1,85
hkcbc,3,3,53,12,15,68
e7wsw,9,1,93,1,29,3
may89,9,1,78,9,1,17
gtayp,11,4,50,9,14,76
teu2l,3,15,49,12,28,31
l84vd,9,28,13,8,19,70
qr7s0,3,5,69,3,25,13
e3irj,1,12,17,8,9,36
csac7,1,16,42,9,23,48
y1orj,3,1,21,9,1,38
la6jo,5,29,14,3,16,9
dirhg,9,22,15,5,2,30
v24dh,9,1,25,3,1,73
d1rw5,5,1,97,1,1,92
z3za2,9,25,53,3,26,88
k8svo,9,27,91,3,18,70
ms6il,11,30,93,9,26,38
g5nxx,9,24,74,12,14,29
csjku,3,18,66,3,7,70
k4vps,3,1,47,12,1,72
juu51,12,1,18,9,1,35
lrsdq,9,1,6,3,1,8
m075i,3,26,91,3,28,58
qpc9h,9,1,8,12,1,44
bs4oj,3,16,21,8,23,15
jlj2m,3,1,34,3,10,59
wx01e,9,23,97,8,2,49
yqy8e,9,1,75,8,1,51
o7d7o,9,1,20,9,1,30
jp9xe,11,31,85,8,7,31
kvgvs,1,12,52,11,25,43
uvz3b,12,1,46,11,1,51
kkhg4,5,1,14,3,1,4
yeu1a,12,1,2,1,1,13
ai2qd,3,6,40,5,19,71
pixxs,12,1,20,11,1,83
n9x9w,9,31,95,1,22,86
l6qzx,9,17,82,5,2,80
m72wy,3,24,84,8,22,23
epgb5,9,28,56,5,8,19
id18f,11,1,1,11,1,47
jra7a,12,1,17,3,1,51
rphnw,12,20,70,3,5,55
p7cjv,8,1,63,12,1,46
kswjd,12,7,31,12,13,65
nzi2z,12,10,21,9,24,27
ovm7l,9,1,86,9,1,91
bcw1g,3,18,41,12,20,55
x4mcg,12,3,29,9,2,74
x901a,1,21,31,9,26,62
j1rp7,3,29,74,12,31,15
thyjs,9,1,76,1,1,48
kzh0u,9,1,20,5,1,15
bah45,1,6,87,3,9,25
w8500,1,1,79,5,1,66
gubu9,8,1,86,11,1,85
jdvd7,12,1,26,5,1,93
ouysg,3,20,77,3,1,54
lyirf,5,9,27,12,18,61
gmu8h,1,3,92,3,7,27
upb78,1,1,40,1,1,66
jtx6t,12,22,30,1,31,69
pygx5,9,22,8,12,11,90
r3xh8,1,21,64,8,14,2
ydkyz,9,9,16,11,17,31
m2auy,5,1,88,9,17,87
m8cw8,9,4,23,9,4,36
x6nk6,12,30,82,9,16,54
mcrw2,11,22,36,9,30,43
hhr8u,12,13,11,12,25,38
b9xh6,11,2,95,9,30,71
i4i6w,12,1,54,11,1,74
fiycl,9,6,55,5,13,53
h6lxe,9,1,72,9,1,28
olmbo,3,24,57,12,26,11
nnr1x,5,25,24,8,12,19
e3c5a,3,24,55,1,2,25
m3hu9,8,1,10,1,1,64
ll9z2,11,7,66,5,23,61
bho98,12,1,40,8,1,52
h62y8,9,20,7,8,31,13
sfsp6,1,1,54,5,1,45
al3bz,9,17,18,5,18,4
hn50d,5,1,90,1,1,6
mauqe,9,1,43,9,1,2
eczvh,3,27,24,3,22,99
qpm8f,9,1,85,3,1,31
sdvia,12,16,47,3,21,89
il38s,12,30,4,5,23,69
ftgjs,9,27,26,9,11,45
uazky,3,30,2,3,17,11
fixzx,12,24,41,12,5,45
drt5l,9,25,91,8,10,97
ajrj3,8,6,97,5,16,34
cs3l3,1,7,40,9,14,75
wjke6,1,1,35,11,1,86
yqpln,1,26,57,3,22,5
oz7px,11,9,21,9,31,55
x18jd,9,16,7,9,7,55
szmys,9,1,72,8,1,4
kltn1,12,1,34,1,1,34
sbx4h,5,18,52,9,12,32
kx2a0,9,19,55,3,8,19
zvilg,5,3,51,12,8,38
w8box,9,23,82,11,27,72
vi5wx,11,7,81,12,16,83
n6ez7,3,1,27,8,25,83
ne3q1,1,19,98,9,27,20
db5vn,8,16,73,9,31,27
qfg5x,9,1,96,3,1,71
c17ih,12,1,14,1,1,9
ossn4,5,1,68,11,1,51
dtfrm,11,1,77,5,1,65
my3lx,12,9,79,12,6,99
uwe3t,9,1,64,5,1,90
i2n29,8,4,51,9,14,55
pfnry,11,1,16,1,1,68
gprff,8,1,38,1,1,54
hzmr6,1,13,74,3,22,84
edgrl,5,17,34,11,2,17
egrfg,12,9,9,1,23,76
jzs7c,1,8,8,3,11,81
dkx34,1,8,65,12,19,49
x06ni,11,5,85,12,9,80
t6xua,8,1,53,5,1,57
fixq1,9,22,86,5,26,33
xnri0,11,1,86,1,1,21
jjh6k,1,13,35,1,14,54
nu4ac,3,1,36,9,1,34
suz61,9,10,56,11,26,25
uints,5,1,21,1,1,53
a6xod,1,7,26,12,10,14
hi0jp,12,9,14,1,10,59
il3bl,12,21,47,9,30,54
pmjv0,11,25,97,8,10,16
woy20,3,31,78,9,26,12
l7lm8,3,1,72,12,1,96
mslqk,5,9,63,12,16,94
c3nub,1,15,63,8,14,60
nep2d,9,1,62,9,1,94
m0isj,3,18,99,8,29,94
qsgpx,8,8,22,9,11,29
wjyvo,12,6,64,9,7,59
o8em3,12,24,52,3,31,35
b04p9,11,1,77,12,1,16
vo60u,3,27,50,3,9,40
mwmv3,8,1,96,9,1,22
m2u87,1,1,94,9,1,99
wrz4j,1,25,63,3,22,87
pbma3,8,26,39,12,8,61
ue93r,8,5,42,1,21,3
wbptg,5,1,75,9,1,21
mixnc,12,11,23,8,10,81
zirwu,9,15,22,9,13,2
ebhnq,9,1,18,9,1,36
w0zrw,5,1,73,3,1,43
wuimf,3,1,12,9,1,18
cxz6t,5,1,74,12,1,4
dyiol,1,1,49,3,1,31
ac0pi,8,12,1,12,14,24
hyv7n,5,1,45,9,1,70
zig2b,9,2,26,1,26,82
dwvbs,12,4,79,12,16,36
aozgj,12,1,49,1,1,57
l2vva,5,25,44,3,30,17
jb5ex,12,1,37,11,1,85
qixmo,11,8,40,3,17,58
p60tg,3,4,84,11,1,94
v0kue,3,21,42,9,1,10
k0xfk,11,1,40,3,1,47
lgl0t,12,1,17,9,1,96
an347,9,1,20,11,1,32
zm36t,1,1,72,3,1,67
fe7bq,9,2,2,9,9,86
pel0k,1,1,16,5,1,16
w8j29,1,11,3,11,21,52
p83yf,9,14,48,3,15,37
q0yvj,9,6,81,12,19,46
eeg6v,9,1,97,3,1,73
sokt3,11,26,34,1,22,26
e0cur,9,8,64,9,3,6
rf1gs,8,12,87,12,27,37
o74fe,3,17,75,5,7,79
myisa,1,10,81,8,3,33
s54dl,9,5,18,1,30,67
s32ee,3,1,33,3,1,41
fspkl,12,1,7,1,1,12
jbwh4,5,7,13,12,14,24
myvj9,9,1,76,9,1,76
d2hdu,12,1,92,8,1,72
jaiee,3,17,43,9,16,56
bupig,9,1,38,9,1,19
l3rfh,5,14,21,9,10,28
floco,1,11,30,3,15,82
frhjq,1,16,5,11,13,72
vg85s,12,22,32,9,7,64
d2hff,8,8,68,1,7,69
dh3bc,9,1,6,1,1,43
iqdmc,3,12,56,9,27,55
aqkc2,9,17,23,9,4,33
wcz76,1,1,54,12,1,63
zxwzb,11,19,44,1,11,12
uvh5c,5,1,51,12,1,74
u5jy7,12,11,49,9,17,73
cmq1e,9,1,93,3,1,89
ogt9p,1,9,94,5,22,97
cv9e2,9,1,44,8,1,19
hgxo8,3,1,61,12,1,5
moj7n,9,23,74,3,20,27
r1s37,12,1,22,12,1,2
hfap9,11,8,8,9,11,85
ghybv,12,1,41,11,1,10
v1h4q,12,12,20,9,10,30
f9jxs,5,6,74,3,5,39
mp0c5,11,1,82,1,1,64
h9onb,1,24,79,9,24,23
wmwul,11,1,77,9,1,67
n148u,9,1,34,3,1,83
cfs1d,12,18,72,12,6,21
dvw1c,9,28,50,1,11,61
zr19t,1,20,83,12,21,61
yszmg,11,1,20,12,1,44
to45y,9,18,9,8,27,57
czo7e,1,15,1,3,1,77
thrnf,9,2,48,1,23,18
rdv2m,1,1,93,1,1,73
yx7e8,5,15,33,1,5,76
mrelj,11,12,3,9,20,26
msiu5,1,1,53,3,1,44
qdnvm,11,2,53,1,22,55
dr74d,9,8,65,1,22,60
to284,5,1,39,11,1,83
mooob,11,1,85,5,1,82
ez3dg,9,16,90,1,7,29
voryn,12,23,76,11,7,14
g898w,9,12,40,1,13,23
w662w,11,18,5,5,16,22
hpwwr,11,1,10,12,1,15
m8seu,12,17,60,8,20,24
ly3r3,3,1,76,1,1,73
th3ax,5,29,41,9,12,60
ewgy8,5,22,57,9,18,64
gvll6,3,1,77,3,1,28
fuft3,3,25,15,11,17,24
fz9gv,12,1,78,12,1,47
lmczn,1,1,78,3,1,85
pi3fd,3,1,28,9,1,71
wl7kr,12,22,24,11,7,22
koxhl,1,14,80,9,18,8
klbhf,5,1,27,5,1,39
ei9u7,8,22,39,1,28,84
cz7d4,12,16,16,9,7,24
tj9xl,9,1,76,5,1,94
qw9c5,12,1,13,3,1,86
nhbkw,5,18,2,3,21,99
lg3tz,3,1,87,8,1,23
nyvps,8,1,62,12,1,13
v0emy,3,1,56,8,1,97
ee9d1,1,2,89,12,8,12
m723t,1,16,34,9,19,64
g8t1w,12,12,19,1,26,91
colr3,3,11,5,1,31,62
sfzes,5,17,66,8,15,17
s2nvj,1,1,25,1,1,58
wjj60,8,1,94,1,1,37
aidmz,1,1,72,8,1,93
endbm,9,1,32,8,1,46
oyydw,9,1,45,9,1,71
vnepw,9,11,10,9,17,65
yg3q7,3,26,86,12,24,71
upyt8,9,22,28,11,5,41
x8wqf,1,1,31,5,1,24
vg395,1,1,94,1,1,20
i7vbs,3,17,95,9,13,79
pzys0,9,24,89,1,18,54
q1go6,1,29,83,9,5,53
j0uef,1,20,92,9,4,77
xjpx8,5,1,82,5,1,83
ul09a,3,8,23,8,8,35
nznbp,9,4,13,8,25,72
mja1u,12,3,52,1,12,53
u86w8,8,6,20,3,16,43
fsmcq,9,1,92,3,1,51
f00ga,1,1,68,11,1,41
k0ekz,12,16,72,9,22,37
dfpve,9,1,7,5,1,53
lvnd2,1,13,16,9,23,84
lcrwb,3,1,56,3,10,66
ns1jh,12,1,43,3,1,29
mhzvd,12,1,43,8,1,77
x8z3m,3,1,23,1,1,13
hufvy,9,31,28,11,26,71
ke2ee,3,1,36,3,1,52
ta7gy,8,13,78,5,25,22
hql4i,3,1,39,1,1,76
regxf,1,20,68,12,7,96
zs0rg,11,16,1,5,20,24
jta6i,3,26,17,1,4,78
gkvyy,1,3,86,1,19,1
ezttt,9,1,12,1,1,96
acd33,9,1,18,3,12,52
h0ros,12,18,26,1,12,5
wuc4r,12,1,5,3,1,51
gp50z,5,19,2,12,21,44
yyk3h,1,5,98,5,3,30
y2846,11,14,36,12,20,94
rpj75,3,1,87,5,1,38
ze9l5,9,10,88,9,26,71
ku04h,1,1,63,9,1,70
ypjgs,12,1,87,9,1,67
otthn,9,9,73,9,9,42
c5j2d,1,25,26,1,16,33
v6dpx,12,1,63,9,1,78
ypuy8,9,22,38,1,12,31
xflpz,8,1,10,12,1,82
ksaq2,3,1,18,1,1,93
c5jy8,12,20,72,8,26,98
peamb,12,15,68,1,1,97
wn7o8,3,1,54,3,1,81
vtfra,11,13,27,9,9,9
qn8vs,9,23,72,3,4,78
u2yjw,8,1,44,1,1,27
ase7n,1,1,97,1,1,16
qnfu1,8,11,24,1,31,37
c9ik0,3,1,40,9,1,8
tqxgi,3,9,69,9,20,41
bu7li,3,12,24,3,31,3
put4k,3,1,68,9,1,37
y064d,5,15,1,1,19,67
c5gp6,3,27,58,3,10,5
ls4y0,3,1,21,1,1,56
b29sd,1,30,59,3,13,99
sgffb,1,1,74,12,1,35
ygqzx,9,10,24,11,9,81
awtga,12,11,98,5,2,44
ot5jt,1,6,77,12,6,63
ulelh,3,1,20,1,23,29
aeqdr,9,18,18,9,13,65
mvx1o,9,1,55,3,1,85
dn5y0,9,21,4,1,9,30
y6yl5,12,1,44,9,1,98
ng662,3,9,60,12,19,6
nri3h,12,1,82,12,1,2
z4fki,5,23,33,9,20,8
uz8gy,5,7,13,12,15,42
iflbu,12,5,22,9,27,70
qwq9u,1,31,51,9,31,14
hvpky,3,1,46,8,1,44
nm5h6,9,17,98,9,10,93
vp4sk,1,17,69,12,22,23
yv942,9,1,51,1,17,74
ys38s,11,29,63,1,13,34
mmve4,9,19,25,11,25,27
x6f7q,5,14,39,11,25,4
xey6o,12,5,89,9,6,92
o65vx,9,18,51,9,21,25
a93h3,3,15,94,3,23,85
dyv32,9,28,44,1,31,28
rm519,12,9,92,3,27,59
vd1tu,11,21,1,12,18,42
xay4u,9,17,9,9,2,42
gqhnd,1,1,24,3,1,72
xs9b8,5,6,50,1,7,45
vlkoy,11,9,58,1,26,89
m3pre,1,4,25,12,25,15
jk54m,11,27,68,5,24,39
mw1r8,3,26,86,8,18,76
rp0ij,9,12,36,5,16,91
v7i3z,3,1,49,9,1,4
e0mf3,9,5,10,9,25,78
i27r0,3,15,23,12,28,51
de4h9,1,1,74,9,1,48
yg58v,3,29,87,11,13,44
ktfvl,8,4,43,3,16,91
gvk6l,9,30,69,5,3,43
fx0zh,12,1,85,9,1,74
b49tz,5,26,55,1,20,76
mygwp,9,31,43,12,5,28
u8kye,8,30,26,12,8,69
ier5r,1,24,39,11,2,21
ki2wj,11,5,1,5,22,51
q7yzv,1,1,60,9,1,60
jiq18,5,27,73,5,20,11
ts7gv,3,11,59,11,20,59
irdt7,9,28,15,5,9,48
l8op4,3,24,54,9,10,79
zrztd,9,20,82,8,19,25
vt3ll,8,1,17,1,1,12
ol491,8,5,2,9,3,55
k1sxb,11,1,36,1,1,37
zp6f6,12,3,16,3,9,6
m49d7,3,11,87,3,18,9
iwr24,9,2,72,12,6,44
pguh0,11,25,1,1,2,8
ktd7z,9,1,35,9,1,30
xofmj,1,1,51,9,1,72
fyksj,3,3,43,12,18,12
bbdlq,5,3,84,9,14,32
lm2z0,9,6,45,3,18,76
yjirn,5,1,56,1,1,60
biw6v,12,1,78,1,1,44
vsc9f,5,3,3,8,19,20
aku6b,5,1,62,3,1,10
o47mi,8,7,53,11,1,56
l8nc1,12,1,48,9,1,68
ehnul,9,13,66,9,6,91
tkajb,5,1,17,9,1,70
eogqa,9,1,73,5,1,69
le7o5,9,1,79,9,1,76
oi8r7,9,6,52,9,23,23
nh6rw,1,28,75,1,2,54
amzbm,12,16,32,3,16,56
lqcpm,3,4,5,3,7,94
rxz8u,12,1,13,3,1,15
nbuj3,1,1,50,9,1,73
sjj8g,9,4,26,9,26,6
u4zfp,12,1,79,8,1,28
ek7lp,12,1,58,9,1,83
ujlr2,12,1,81,1,1,95
xgjmy,5,1,61,9,1,2
vgtz0,3,11,72,9,18,17
wa5tj,3,28,18,9,18,28
fu0l2,1,1,7,12,1,26
qm1pp,8,10,16,1,12,80
lhgi6,3,1,27,9,1,58
zfvng,1,1,27,1,1,82
vvyhu,11,1,25,8,1,28
eo194,9,1,24,1,1,9
ylsue,9,12,75,12,12,31
skzgn,12,22,99,9,1,83
oamec,12,1,69,12,1,36
l83ie,1,9,67,9,18,58
mywce,3,1,22,3,1,98
u7dzb,9,28,28,8,28,49
tnxr8,11,25,71,11,14,61
odow3,9,1,70,9,1,69
zq24o,8,1,26,9,1,36
ghl12,12,2,17,1,27,30
lq9q0,8,1,87,1,3,96
pr69s,9,1,19,12,1,40
ea0z9,3,16,66,5,10,16
mmtmk,9,7,84,9,4,92
vu06u,3,1,22,3,1,41
rtfq6,11,15,46,12,13,6
sfqbc,1,4,95,9,2,79
e0t0p,1,1,68,1,1,74
dv2jq,12,19,69,3,29,5
lbbss,9,22,3,9,28,58
iwgpp,8,30,47,12,3,8
af3qf,9,1,19,9,1,73
osfyw,12,18,18,9,31,59
tup6a,1,10,30,1,23,56
tdpx8,9,24,72,9,10,68
clrie,3,1,85,12,1,11
udyiq,11,22,86,3,11,38
j116h,3,6,63,9,18,73
ez80a,9,1,77,5,1,92
ml5mc,3,1,67,3,1,1
f1lhm,12,7,45,1,4,77
ri46y,1,20,46,12,5,66
txd0a,11,1,89,8,1,27
smetv,9,1,68,12,1,87
dfli9,9,19,21,11,27,87
jf2je,12,20,88,9,8,58
mhahn,5,1,70,1,1,17
zvz8q,12,13,71,9,23,10
oba4h,12,16,25,3,15,1
qfkp1,11,8,36,3,20,78
irfhk,9,14,81,12,8,68
hrt5u,3,1,27,12,1,63
u5dlb,11,16,39,12,30,43
voz7o,12,2,28,12,11,20
boam5,9,1,34,12,1,78
o1aom,12,26,91,12,30,66
u67tm,8,30,61,1,3,56
e7xw9,12,1,37,8,1,6
qpd3o,12,1,82,9,1,44
mhnyd,9,20,48,9,15,33
nlm8n,5,25,11,3,28,79
pg8rd,9,10,13,11,13,29
wv46p,5,16,93,1,28,81
c2a1m,1,1,9,8,1,83
fygvn,12,1,15,9,1,4
ie135,8,26,48,3,16,45
ulfk4,9,5,52,5,13,98
p3xla,12,1,25,5,1,87
eiqy2,9,10,77,1,12,62
akx6c,1,27,49,9,10,12
zozri,9,1,71,3,1,88
de6d3,1,1,71,11,1,15
alh28,1,22,32,8,15,53
kb15w,11,1,88,3,1,21
od36b,5,1,32,9,1,67
gkc3z,12,26,5,1,6,24
ege0y,12,19,83,9,9,6
cdrmf,12,11,36,3,17,59
knavk,12,28,34,3,26,15
yaczp,8,1,40,5,10,31
dttw6,9,1,61,9,1,74
oc9uf,5,1,74,1,1,94
f3a6e,1,9,84,5,14,25
rq87j,3,24,12,12,1,8
b1oqh,12,1,43,1,1,22
fztfk,9,23,82,9,23,58
ae3xr,12,29,64,3,23,91
qiqbe,1,11,18,3,23,89
sm166,8,8,82,9,11,68
e9eh2,3,1,4,8,1,10
l6g8s,3,1,36,1,1,25
hpwqw,9,31,55,3,18,98
bsfxw,8,9,89,3,24,82
ap0f3,1,1,91,12,1,13
y7yie,3,18,69,9,20,41
q4gfg,3,26,99,3,14,84
rf97n,9,4,76,8,19,44
h611u,1,24,60,12,7,29
g3lla,8,12,54,11,31,92
uy602,9,6,27,3,11,23
lg7dq,9,1,97,9,1,74
cjww2,8,16,41,9,29,49
m52is,1,1,64,1,1,8
ntcwf,9,16,72,1,21,20
of6kc,3,1,4,1,1,48
n9a50,9,5,16,12,7,5
wla0g,3,4,23,9,9,62
g9hcz,9,10,98,12,12,67
pwbue,3,1,71,8,1,90
xvg9w,9,19,29,12,8,63
zlip4,5,20,6,9,8,36
zinwr,9,15,64,1,21,51
slnyo,3,1,10,12,13,45
ckqik,8,29,5,3,24,76
z7r3o,8,15,18,3,6,65
a7h95,9,19,11,12,15,83
oreec,3,22,43,12,8,55
liger,1,18,14,12,20,49
rskx9,1,12,16,3,24,35
ur9ux,1,26,86,3,4,71
tlyp4,3,4,4,12,2,67
fld09,1,1,64,5,1,35
ttxaw,5,6,77,9,14,37
t610f,9,1,97,11,1,35
a1eq1,8,1,73,5,1,83
qseuz,11,1,78,12,1,79
da4tj,8,30,96,9,26,64
onvkr,3,22,23,9,2,8
fm2ww,3,1,25,12,1,30
jw150,8,1,93,1,1,42
h3wnm,8,1,37,12,1,78
w3ty4,12,1,67,5,1,12
xm4ft,1,25,13,9,9,3
uyd5c,3,1,91,1,1,68
syjv9,9,1,31,1,1,64
jpal5,9,1,5,11,1,80
dw8vg,9,1,32,12,1,82
o3me7,1,5,32,9,12,39
ldf23,3,22,96,9,12,75
h8w85,9,1,78,3,1,56
gamce,8,1,8,9,1,63
exvx0,3,1,76,9,1,73
vafsi,3,3,42,3,19,82
iiphu,11,1,61,9,1,32
xgo0v,9,1,35,3,1,34
rcudc,1,19,18,9,27,36
eykbn,12,28,84,8,26,62
botl4,1,21,38,12,30,42
kb2s2,3,18,76,3,13,39
cwvhu,12,7,86,5,31,90
y23hh,9,2,68,12,3,58
xafpd,8,2,8,8,16,43
rt8f5,9,10,64,11,29,14
hfx7g,1,1,89,9,1,80
wsahx,9,18,84,9,31,59
q7zez,3,24,25,8,25,97
juueb,1,1,28,12,1,33
wmqmg,12,6,63,8,26,51
fal57,8,1,91,1,1,92
oynv6,3,1,60,5,1,67
rgkij,5,1,73,3,1,69
xs2dk,11,1,63,3,1,64
d3ioy,12,1,96,12,1,42
h3h33,11,8,39,5,22,77
vfzrl,8,7,99,12,16,36
mvqzx,8,26,13,8,21,53
t6zze,8,28,7,3,17,39
u0i69,8,22,55,3,15,31
hiigf,3,25,14,9,10,84
iko01,9,27,95,9,28,70
mpd8m,12,1,36,1,1,3
afczg,3,28,66,1,2,82
u68bs,3,1,1,1,1,77
d08d4,1,1,38,9,1,94
yo94k,11,1,81,12,1,46
uys8s,1,15,54,12,10,34
jws3b,1,20,36,8,18,60
b8vlz,11,1,42,12,1,88
ur6i2,3,4,5,1,7,41
linjj,3,30,20,12,22,72
faug7,9,9,15,9,18,91
l3cdn,12,3,71,12,3,71
xzvge,5,6,74,12,7,81
r9001,12,15,70,11,13,94
r3ude,12,1,56,3,1,59
nj4dc,1,3,3,12,26,74
d894t,1,10,49,11,27,23
ywsum,8,29,8,3,10,8
t0th5,5,18,39,9,30,6
niofn,12,2,17,1,1,49
sy6aj,3,8,83,5,17,63
jdnhc,12,14,17,12,7,16
tthqh,9,1,47,5,1,83
z0309,5,23,58,1,31,74
i1djl,9,1,60,1,1,22
axfe0,9,1,33,9,1,41
tlqun,9,1,97,3,1,81
ws2kw,11,1,70,3,1,49
vqrve,1,17,89,5,26,2
znnob,5,1,19,12,1,81
jkj76,5,1,7,5,1,70
xlkhw,9,1,55,12,1,34
ff16m,11,19,6,8,23,84
prfeh,12,19,68,9,17,96
x4tmc,9,17,36,12,16,15
xgea8,12,25,21,8,20,82
q3u7i,12,21,91,5,28,1
o1jn9,5,1,38,3,1,21
lcsje,11,4,8,8,4,58
wfh51,12,15,90,11,14,95
w6yiq,9,3,82,8,6,92
g4lj0,9,11,37,11,19,89
doi9n,5,13,52,3,4,65
vp65k,1,10,16,9,3,81
v1r3g,9,27,13,11,22,3
ciaqp,12,1,18,3,1,94
mtfv2,5,1,57,11,1,91
n3e16,3,16,51,9,19,97
biy7c,1,24,59,12,30,45
r3k7h,3,5,60,12,28,67
zp9vn,9,17,3,12,29,38
fxdh2,9,2,7,9,21,60
udjfi,12,10,74,11,15,25
ckem4,9,13,65,9,16,71
fyop9,9,1,37,3,1,67
oqlte,9,1,53,5,1,23
ypj0f,9,1,3,9,1,85
xglt1,12,3,84,5,6,43
y03qy,3,28,97,12,15,47
zo22q,11,14,95,8,16,35
uehvm,9,1,91,3,1,91
jcw27,1,4,20,9,7,70
dhhgx,9,12,33,11,21,69
vn70g,9,18,10,12,29,15
efbgp,3,1,10,8,1,8
nac1u,1,2,26,3,12,51
tqv85,5,3,98,1,10,22
a1gy3,9,21,75,12,10,6
x4jk1,9,1,50,12,1,65
h2lr9,12,29,85,12,7,15
fry09,1,1,40,8,1,45
j33vy,5,24,18,9,15,53
ly4ht,5,1,94,12,1,95
l0kcw,3,1,22,9,1,57
enecn,5,1,92,8,1,3
eu57v,9,16,11,3,23,59
mc3k6,12,1,84,1,1,33
fbdqo,3,1,3,9,1,21
